DOI,Publisher,DOI Link,Classification
10.1016/j.jssc.2015.08.037,publisher_E,https://doi.org/10.1016/j.jssc.2015.08.037,Crystal engineering
10.1016/j.inoche.2014.12.001,publisher_E,https://doi.org/10.1016/j.inoche.2014.12.001,Crystal engineering
10.1016/j.inoche.2012.04.027,publisher_E,https://doi.org/10.1016/j.inoche.2012.04.027,Crystal engineering
10.1016/j.molstruc.2010.04.026,publisher_E,https://doi.org/10.1016/j.molstruc.2010.04.026,Crystal engineering
10.1016/j.inoche.2008.06.001,publisher_E,https://doi.org/10.1016/j.inoche.2008.06.001,Crystal engineering
10.1016/j.ica.2021.120494,publisher_E,https://doi.org/10.1016/j.ica.2021.120494,Functional materials
10.1016/j.poly.2022.116242,publisher_E,https://doi.org/10.1016/j.poly.2022.116242,Functional materials
10.1016/j.molstruc.2017.02.005,publisher_E,https://doi.org/10.1016/j.molstruc.2017.02.005,Crystal engineering
10.1016/j.inoche.2011.09.019,publisher_E,https://doi.org/10.1016/j.inoche.2011.09.019,Crystal engineering
10.1016/j.jssc.2016.06.021,publisher_E,https://doi.org/10.1016/j.jssc.2016.06.021,Crystal engineering
10.1016/j.inoche.2009.11.008,publisher_E,https://doi.org/10.1016/j.inoche.2009.11.008,Crystal engineering
10.1016/j.micromeso.2019.03.014,publisher_E,https://doi.org/10.1016/j.micromeso.2019.03.014,Functional materials
10.1016/j.inoche.2015.11.001,publisher_E,https://doi.org/10.1016/j.inoche.2015.11.001,Functional materials
10.1016/j.inoche.2020.108076,publisher_E,https://doi.org/10.1016/j.inoche.2020.108076,Crystal engineering
10.1016/j.ica.2010.04.021,publisher_E,https://doi.org/10.1016/j.ica.2010.04.021,Crystal engineering
10.1016/j.jssc.2014.04.017,publisher_E,https://doi.org/10.1016/j.jssc.2014.04.017,Crystal engineering
10.1016/j.inoche.2007.12.036,publisher_E,https://doi.org/10.1016/j.inoche.2007.12.036,Crystal engineering
10.1016/j.poly.2018.02.021,publisher_E,https://doi.org/10.1016/j.poly.2018.02.021,Functional materials
10.1016/j.molstruc.2008.12.057,publisher_E,https://doi.org/10.1016/j.molstruc.2008.12.057,Crystal engineering
10.1016/j.inoche.2012.08.013,publisher_E,https://doi.org/10.1016/j.inoche.2012.08.013,Crystal engineering
10.1016/j.molstruc.2017.07.056,publisher_E,https://doi.org/10.1016/j.molstruc.2017.07.056,Crystal engineering
10.1016/j.jssc.2009.04.034,publisher_E,https://doi.org/10.1016/j.jssc.2009.04.034,Crystal engineering
10.5012/bkcs.2013.34.7.2138,publisher_W,https://doi.org/10.5012/bkcs.2013.34.7.2138,Crystal engineering
10.1016/j.ica.2012.08.006,publisher_E,https://doi.org/10.1016/j.ica.2012.08.006,Crystal engineering
10.1016/j.inoche.2018.07.005,publisher_E,https://doi.org/10.1016/j.inoche.2018.07.005,Crystal engineering
10.1016/j.ica.2008.04.044,publisher_E,https://doi.org/10.1016/j.ica.2008.04.044,Crystal engineering
10.1016/j.inoche.2011.12.048,publisher_E,https://doi.org/10.1016/j.inoche.2011.12.048,Crystal engineering
10.1016/j.molstruc.2024.140036,publisher_E,https://doi.org/10.1016/j.molstruc.2024.140036,Functional materials
10.1016/j.jssc.2021.122278,publisher_E,https://doi.org/10.1016/j.jssc.2021.122278,Functional materials
10.1016/j.molstruc.2025.141945,publisher_E,https://doi.org/10.1016/j.molstruc.2025.141945,Functional materials
10.1016/j.micromeso.2024.113186,publisher_E,https://doi.org/10.1016/j.micromeso.2024.113186,Functional materials
10.1016/j.molstruc.2024.139598,publisher_E,https://doi.org/10.1016/j.molstruc.2024.139598,Functional materials
10.1016/j.molstruc.2024.138229,publisher_E,https://doi.org/10.1016/j.molstruc.2024.138229,Functional materials
10.1016/S1387-1811(02)00609-1,publisher_E,https://doi.org/10.1016/S1387-1811(02)00609-1,Chemical synthesis
10.1016/j.jssc.2021.122437,publisher_E,https://doi.org/10.1016/j.jssc.2021.122437,Functional materials
10.1016/j.jnoncrysol.2019.119665,publisher_E,https://doi.org/10.1016/j.jnoncrysol.2019.119665,Chemical synthesis
10.1016/j.jssc.2018.12.002,publisher_E,https://doi.org/10.1016/j.jssc.2018.12.002,Crystal engineering
10.1016/j.ica.2007.05.014,publisher_E,https://doi.org/10.1016/j.ica.2007.05.014,Crystal engineering
10.1016/j.jiec.2024.05.019,publisher_E,https://doi.org/10.1016/j.jiec.2024.05.019,Functional materials
10.1016/j.jssc.2022.123344,publisher_E,https://doi.org/10.1016/j.jssc.2022.123344,Crystal engineering
10.1016/j.ica.2013.10.034,publisher_E,https://doi.org/10.1016/j.ica.2013.10.034,Functional materials
10.1016/j.vacuum.2018.09.019,publisher_E,https://doi.org/10.1016/j.vacuum.2018.09.019,Functional materials
10.1016/j.poly.2021.115132,publisher_E,https://doi.org/10.1016/j.poly.2021.115132,Functional materials
10.1016/j.jssc.2008.11.018,publisher_E,https://doi.org/10.1016/j.jssc.2008.11.018,Crystal engineering
10.1016/j.inoche.2005.04.005,publisher_E,https://doi.org/10.1016/j.inoche.2005.04.005,Crystal engineering
10.1016/j.jssc.2015.03.020,publisher_E,https://doi.org/10.1016/j.jssc.2015.03.020,Theory & modeling
10.1016/j.molstruc.2020.128871,publisher_E,https://doi.org/10.1016/j.molstruc.2020.128871,Functional materials
10.1016/j.molstruc.2024.138590,publisher_E,https://doi.org/10.1016/j.molstruc.2024.138590,Crystal engineering
10.1016/j.inoche.2012.12.037,publisher_E,https://doi.org/10.1016/j.inoche.2012.12.037,Crystal engineering
10.1016/j.jssc.2019.02.041,publisher_E,https://doi.org/10.1016/j.jssc.2019.02.041,Crystal engineering
10.1016/j.jcat.2011.04.004,publisher_E,https://doi.org/10.1016/j.jcat.2011.04.004,Functional materials
10.1016/j.poly.2015.04.027,publisher_E,https://doi.org/10.1016/j.poly.2015.04.027,Functional materials
10.1016/j.micromeso.2003.12.029,publisher_E,https://doi.org/10.1016/j.micromeso.2003.12.029,Crystal engineering
10.1016/j.ica.2018.05.023,publisher_E,https://doi.org/10.1016/j.ica.2018.05.023,Crystal engineering
10.1016/j.inoche.2008.07.014,publisher_E,https://doi.org/10.1016/j.inoche.2008.07.014,Crystal engineering
10.1016/j.molstruc.2022.134389,publisher_E,https://doi.org/10.1016/j.molstruc.2022.134389,Crystal engineering
10.1016/j.molstruc.2016.10.051,publisher_E,https://doi.org/10.1016/j.molstruc.2016.10.051,Crystal engineering
10.1016/j.cclet.2013.11.031,publisher_E,https://doi.org/10.1016/j.cclet.2013.11.031,Crystal engineering
10.1016/j.poly.2018.05.046,publisher_E,https://doi.org/10.1016/j.poly.2018.05.046,Crystal engineering
10.1016/j.jssc.2024.124648,publisher_E,https://doi.org/10.1016/j.jssc.2024.124648,Crystal engineering
10.1016/j.poly.2013.12.027,publisher_E,https://doi.org/10.1016/j.poly.2013.12.027,Crystal engineering
10.1016/S0277-5387(01)00975-5,publisher_E,https://doi.org/10.1016/S0277-5387(01)00975-5,Crystal engineering
10.1016/j.jssc.2009.03.010,publisher_E,https://doi.org/10.1016/j.jssc.2009.03.010,Crystal engineering
10.1016/j.molstruc.2016.04.074,publisher_E,https://doi.org/10.1016/j.molstruc.2016.04.074,Crystal engineering
10.1016/j.molstruc.2021.130975,publisher_E,https://doi.org/10.1016/j.molstruc.2021.130975,Crystal engineering
10.14102/j.cnki.0254-5861.2011-2794,publisher_E,https://doi.org/10.14102/j.cnki.0254-5861.2011-2794,Crystal engineering
10.1016/j.molstruc.2020.129217,publisher_E,https://doi.org/10.1016/j.molstruc.2020.129217,Functional materials
10.1016/j.inoche.2017.04.011,publisher_E,https://doi.org/10.1016/j.inoche.2017.04.011,Functional materials
10.1016/j.ica.2020.120193,publisher_E,https://doi.org/10.1016/j.ica.2020.120193,Functional materials
10.1016/j.ica.2022.121181,publisher_E,https://doi.org/10.1016/j.ica.2022.121181,Crystal engineering
10.1016/j.jssc.2009.07.062,publisher_E,https://doi.org/10.1016/j.jssc.2009.07.062,Crystal engineering
10.1016/j.inoche.2018.05.001,publisher_E,https://doi.org/10.1016/j.inoche.2018.05.001,Crystal engineering
10.1016/j.inoche.2014.04.037,publisher_E,https://doi.org/10.1016/j.inoche.2014.04.037,Crystal engineering
10.1016/j.synthmet.2011.04.016,publisher_E,https://doi.org/10.1016/j.synthmet.2011.04.016,Crystal engineering
10.1016/j.molstruc.2008.01.039,publisher_E,https://doi.org/10.1016/j.molstruc.2008.01.039,Crystal engineering
10.1016/j.poly.2013.03.031,publisher_E,https://doi.org/10.1016/j.poly.2013.03.031,Crystal engineering
10.1016/j.poly.2022.115880,publisher_E,https://doi.org/10.1016/j.poly.2022.115880,Crystal engineering
10.1016/j.molstruc.2007.01.064,publisher_E,https://doi.org/10.1016/j.molstruc.2007.01.064,Crystal engineering
10.1016/j.inoche.2013.09.005,publisher_E,https://doi.org/10.1016/j.inoche.2013.09.005,Crystal engineering
10.1016/j.inoche.2013.07.001,publisher_E,https://doi.org/10.1016/j.inoche.2013.07.001,Crystal engineering
10.1016/j.inoche.2010.12.021,publisher_E,https://doi.org/10.1016/j.inoche.2010.12.021,Crystal engineering
10.1016/j.dyepig.2013.05.004,publisher_E,https://doi.org/10.1016/j.dyepig.2013.05.004,Crystal engineering
10.1016/j.inoche.2013.10.021,publisher_E,https://doi.org/10.1016/j.inoche.2013.10.021,Crystal engineering
10.1016/j.molstruc.2013.08.014,publisher_E,https://doi.org/10.1016/j.molstruc.2013.08.014,Crystal engineering
10.1016/j.ica.2009.04.036,publisher_E,https://doi.org/10.1016/j.ica.2009.04.036,Crystal engineering
10.1016/j.molstruc.2014.06.001,publisher_E,https://doi.org/10.1016/j.molstruc.2014.06.001,Crystal engineering
10.1016/j.cclet.2014.05.026,publisher_E,https://doi.org/10.1016/j.cclet.2014.05.026,Crystal engineering
10.1016/j.inoche.2022.109534,publisher_E,https://doi.org/10.1016/j.inoche.2022.109534,Crystal engineering
10.1016/j.molstruc.2011.12.005,publisher_E,https://doi.org/10.1016/j.molstruc.2011.12.005,Crystal engineering
10.1016/j.poly.2017.09.052,publisher_E,https://doi.org/10.1016/j.poly.2017.09.052,Functional materials
10.1016/j.molstruc.2021.130388,publisher_E,https://doi.org/10.1016/j.molstruc.2021.130388,Functional materials
10.1016/j.inoche.2012.08.015,publisher_E,https://doi.org/10.1016/j.inoche.2012.08.015,Functional materials
10.1016/j.ica.2018.09.083,publisher_E,https://doi.org/10.1016/j.ica.2018.09.083,Crystal engineering
10.1016/j.inoche.2006.04.017,publisher_E,https://doi.org/10.1016/j.inoche.2006.04.017,Crystal engineering
10.1016/j.molstruc.2011.02.056,publisher_E,https://doi.org/10.1016/j.molstruc.2011.02.056,Crystal engineering
10.1016/j.poly.2016.10.050,publisher_E,https://doi.org/10.1016/j.poly.2016.10.050,Crystal engineering
10.1016/S1002-0721(10)60489-9,publisher_E,https://doi.org/10.1016/S1002-0721(10)60489-9,Crystal engineering
10.1016/j.molstruc.2016.08.019,publisher_E,https://doi.org/10.1016/j.molstruc.2016.08.019,Crystal engineering
10.1016/j.inoche.2013.03.021,publisher_E,https://doi.org/10.1016/j.inoche.2013.03.021,Crystal engineering
10.1016/j.inoche.2010.12.004,publisher_E,https://doi.org/10.1016/j.inoche.2010.12.004,Crystal engineering
10.1016/j.inoche.2015.08.026,publisher_E,https://doi.org/10.1016/j.inoche.2015.08.026,Crystal engineering
10.1016/j.inoche.2021.108449,publisher_E,https://doi.org/10.1016/j.inoche.2021.108449,Crystal engineering
10.1016/j.ica.2010.04.011,publisher_E,https://doi.org/10.1016/j.ica.2010.04.011,Crystal engineering
10.1016/j.mencom.2016.07.025,publisher_E,https://doi.org/10.1016/j.mencom.2016.07.025,Crystal engineering
10.1016/j.inoche.2011.03.047,publisher_E,https://doi.org/10.1016/j.inoche.2011.03.047,Crystal engineering
10.1016/j.molstruc.2009.05.054,publisher_E,https://doi.org/10.1016/j.molstruc.2009.05.054,Crystal engineering
10.1016/j.inoche.2010.10.007,publisher_E,https://doi.org/10.1016/j.inoche.2010.10.007,Crystal engineering
10.1016/j.ica.2014.04.009,publisher_E,https://doi.org/10.1016/j.ica.2014.04.009,Crystal engineering
10.1016/j.inoche.2008.09.012,publisher_E,https://doi.org/10.1016/j.inoche.2008.09.012,Crystal engineering
10.1016/j.jssc.2013.08.026,publisher_E,https://doi.org/10.1016/j.jssc.2013.08.026,Crystal engineering
10.1016/j.micromeso.2013.12.019,publisher_E,https://doi.org/10.1016/j.micromeso.2013.12.019,Crystal engineering
10.1016/j.inoche.2017.03.022,publisher_E,https://doi.org/10.1016/j.inoche.2017.03.022,Functional materials
10.1016/j.micromeso.2015.08.009,publisher_E,https://doi.org/10.1016/j.micromeso.2015.08.009,Crystal engineering
10.1016/j.inoche.2011.09.012,publisher_E,https://doi.org/10.1016/j.inoche.2011.09.012,Crystal engineering
10.1016/j.ica.2013.07.050,publisher_E,https://doi.org/10.1016/j.ica.2013.07.050,Crystal engineering
10.1016/j.jssc.2020.121445,publisher_E,https://doi.org/10.1016/j.jssc.2020.121445,Functional materials
10.1016/j.synthmet.2011.08.023,publisher_E,https://doi.org/10.1016/j.synthmet.2011.08.023,Crystal engineering
10.1016/j.micromeso.2006.08.015,publisher_E,https://doi.org/10.1016/j.micromeso.2006.08.015,Functional materials
10.1016/j.molstruc.2023.137147,publisher_E,https://doi.org/10.1016/j.molstruc.2023.137147,Functional materials
10.1016/j.poly.2018.08.038,publisher_E,https://doi.org/10.1016/j.poly.2018.08.038,Crystal engineering
10.1016/j.molstruc.2013.01.074,publisher_E,https://doi.org/10.1016/j.molstruc.2013.01.074,Crystal engineering
10.1016/j.ica.2018.04.005,publisher_E,https://doi.org/10.1016/j.ica.2018.04.005,Crystal engineering
10.1016/j.inoche.2014.01.004,publisher_E,https://doi.org/10.1016/j.inoche.2014.01.004,Crystal engineering
10.1016/j.jssc.2020.121180,publisher_E,https://doi.org/10.1016/j.jssc.2020.121180,Crystal engineering
10.1016/j.inoche.2015.06.036,publisher_E,https://doi.org/10.1016/j.inoche.2015.06.036,Crystal engineering
10.1016/j.molstruc.2024.137741,publisher_E,https://doi.org/10.1016/j.molstruc.2024.137741,Functional materials
10.1016/j.poly.2014.04.029,publisher_E,https://doi.org/10.1016/j.poly.2014.04.029,Crystal engineering
10.1016/j.inoche.2013.09.058,publisher_E,https://doi.org/10.1016/j.inoche.2013.09.058,Crystal engineering
10.1016/j.poly.2016.06.053,publisher_E,https://doi.org/10.1016/j.poly.2016.06.053,Crystal engineering
10.1016/j.ica.2014.01.037,publisher_E,https://doi.org/10.1016/j.ica.2014.01.037,Crystal engineering
10.1016/j.molstruc.2019.127427,publisher_E,https://doi.org/10.1016/j.molstruc.2019.127427,Crystal engineering
10.1016/j.tca.2010.06.010,publisher_E,https://doi.org/10.1016/j.tca.2010.06.010,Crystal engineering
10.1016/j.solidstatesciences.2012.10.012,publisher_E,https://doi.org/10.1016/j.solidstatesciences.2012.10.012,Functional materials
10.1016/j.molstruc.2009.04.035,publisher_E,https://doi.org/10.1016/j.molstruc.2009.04.035,Crystal engineering
10.1016/j.molstruc.2008.06.007,publisher_E,https://doi.org/10.1016/j.molstruc.2008.06.007,Crystal engineering
10.1016/j.jssc.2019.120931,publisher_E,https://doi.org/10.1016/j.jssc.2019.120931,Crystal engineering
10.1016/j.ica.2010.05.054,publisher_E,https://doi.org/10.1016/j.ica.2010.05.054,Crystal engineering
10.1016/j.poly.2008.07.035,publisher_E,https://doi.org/10.1016/j.poly.2008.07.035,Crystal engineering
10.1016/j.jssc.2005.02.025,publisher_E,https://doi.org/10.1016/j.jssc.2005.02.025,Crystal engineering
10.1016/j.inoche.2013.08.005,publisher_E,https://doi.org/10.1016/j.inoche.2013.08.005,Crystal engineering
10.1016/j.jssc.2012.08.055,publisher_E,https://doi.org/10.1016/j.jssc.2012.08.055,Crystal engineering
10.5012/bkcs.2013.34.8.2375,publisher_W,https://doi.org/10.5012/bkcs.2013.34.8.2375,Crystal engineering
10.1016/j.ica.2009.10.011,publisher_E,https://doi.org/10.1016/j.ica.2009.10.011,Crystal engineering
10.1016/j.inoche.2023.110477,publisher_E,https://doi.org/10.1016/j.inoche.2023.110477,Crystal engineering
10.1016/j.poly.2018.08.025,publisher_E,https://doi.org/10.1016/j.poly.2018.08.025,Crystal engineering
10.1016/j.inoche.2010.01.013,publisher_E,https://doi.org/10.1016/j.inoche.2010.01.013,Crystal engineering
10.1016/j.inoche.2012.07.043,publisher_E,https://doi.org/10.1016/j.inoche.2012.07.043,Crystal engineering
10.1016/j.inoche.2009.07.028,publisher_E,https://doi.org/10.1016/j.inoche.2009.07.028,Crystal engineering
10.1016/j.molstruc.2007.07.016,publisher_E,https://doi.org/10.1016/j.molstruc.2007.07.016,Crystal engineering
10.1016/j.jssc.2015.02.024,publisher_E,https://doi.org/10.1016/j.jssc.2015.02.024,Crystal engineering
10.1016/j.poly.2018.10.051,publisher_E,https://doi.org/10.1016/j.poly.2018.10.051,Crystal engineering
10.1016/j.inoche.2016.05.010,publisher_E,https://doi.org/10.1016/j.inoche.2016.05.010,Crystal engineering
10.1016/j.molstruc.2018.07.106,publisher_E,https://doi.org/10.1016/j.molstruc.2018.07.106,Theory & modeling
10.1016/j.inoche.2019.107512,publisher_E,https://doi.org/10.1016/j.inoche.2019.107512,Functional materials
10.1016/j.jcis.2021.12.163,publisher_E,https://doi.org/10.1016/j.jcis.2021.12.163,Functional materials
10.1016/j.jssc.2020.121236,publisher_E,https://doi.org/10.1016/j.jssc.2020.121236,Crystal engineering
10.1016/j.poly.2011.10.030,publisher_E,https://doi.org/10.1016/j.poly.2011.10.030,Theory & modeling
10.1016/j.ica.2025.122654,publisher_E,https://doi.org/10.1016/j.ica.2025.122654,Functional materials
10.1016/j.molstruc.2025.142298,publisher_E,https://doi.org/10.1016/j.molstruc.2025.142298,Functional materials
10.1016/j.micromeso.2021.110900,publisher_E,https://doi.org/10.1016/j.micromeso.2021.110900,Functional materials
10.1016/j.ica.2017.08.019,publisher_E,https://doi.org/10.1016/j.ica.2017.08.019,Chemical synthesis
10.1016/j.jssc.2018.09.032,publisher_E,https://doi.org/10.1016/j.jssc.2018.09.032,Crystal engineering
10.1016/j.jssc.2019.121026,publisher_E,https://doi.org/10.1016/j.jssc.2019.121026,Functional materials
10.1016/j.molstruc.2023.136074,publisher_E,https://doi.org/10.1016/j.molstruc.2023.136074,Crystal engineering
10.1016/j.ica.2020.119563,publisher_E,https://doi.org/10.1016/j.ica.2020.119563,Chemical synthesis
10.1016/j.jssc.2019.120967,publisher_E,https://doi.org/10.1016/j.jssc.2019.120967,Crystal engineering
10.1016/j.poly.2016.04.019,publisher_E,https://doi.org/10.1016/j.poly.2016.04.019,Crystal engineering
10.1016/j.inoche.2018.06.007,publisher_E,https://doi.org/10.1016/j.inoche.2018.06.007,Crystal engineering
10.1016/j.molstruc.2017.12.047,publisher_E,https://doi.org/10.1016/j.molstruc.2017.12.047,Crystal engineering
10.1016/j.micromeso.2017.02.007,publisher_E,https://doi.org/10.1016/j.micromeso.2017.02.007,Crystal engineering
10.1016/j.inoche.2012.12.019,publisher_E,https://doi.org/10.1016/j.inoche.2012.12.019,Crystal engineering
10.1016/j.inoche.2005.08.013,publisher_E,https://doi.org/10.1016/j.inoche.2005.08.013,Crystal engineering
